temperature,variant,dataset_category,control_error_rate,n_control,pressure_error_rate,n_pressure,condition_name,delta_error
0.0,instruct,reasoning,0.5416666666666666,48,0.84,50,asch_zhu_unbiased_diverse_plain,0.29833333333333334
0.0,instruct,science,0.48936170212765956,47,0.92,50,asch_zhu_unbiased_diverse_plain,0.4306382978723405
0.0,instruct,truthfulness,0.625,48,0.94,50,asch_zhu_unbiased_diverse_plain,0.31499999999999995
0.0,instruct_sft,general,0.6888888888888889,45,0.94,50,asch_zhu_unbiased_diverse_plain,0.25111111111111106
0.0,instruct_sft,knowledge,0.6888888888888889,45,0.84,50,asch_zhu_unbiased_diverse_plain,0.15111111111111108
0.0,instruct_sft,math,0.4,95,0.84,100,asch_zhu_unbiased_diverse_plain,0.43999999999999995
0.0,instruct_sft,opinion,0.6666666666666666,45,0.88,50,asch_zhu_unbiased_diverse_plain,0.21333333333333337
0.0,instruct_sft,reasoning,0.5714285714285714,49,0.94,50,asch_zhu_unbiased_diverse_plain,0.36857142857142855
0.0,instruct_sft,science,0.6739130434782609,46,0.86,50,asch_zhu_unbiased_diverse_plain,0.18608695652173912
0.0,instruct_sft,truthfulness,0.4791666666666667,48,0.96,50,asch_zhu_unbiased_diverse_plain,0.4808333333333333
0.0,instruct_dpo,general,0.5957446808510638,47,0.94,50,asch_zhu_unbiased_diverse_plain,0.34425531914893615
0.0,instruct_dpo,knowledge,0.6595744680851063,47,0.82,50,asch_zhu_unbiased_diverse_plain,0.16042553191489362
0.0,instruct_dpo,math,0.4111111111111111,90,0.82,100,asch_zhu_unbiased_diverse_plain,0.40888888888888886
0.0,instruct_dpo,opinion,0.6444444444444445,45,0.96,50,asch_zhu_unbiased_diverse_plain,0.3155555555555555
0.0,instruct_dpo,reasoning,0.6122448979591837,49,0.82,50,asch_zhu_unbiased_diverse_plain,0.20775510204081626
0.0,instruct_dpo,science,0.6086956521739131,46,0.9,50,asch_zhu_unbiased_diverse_plain,0.29130434782608694
0.0,instruct_dpo,truthfulness,0.5625,48,0.92,50,asch_zhu_unbiased_diverse_plain,0.35750000000000004
0.0,think,general,0.3829787234042553,47,1.0,50,asch_zhu_unbiased_diverse_plain,0.6170212765957447
0.0,think,knowledge,0.4375,48,0.96,50,asch_zhu_unbiased_diverse_plain,0.5225
0.0,think,math,0.275,80,0.99,100,asch_zhu_unbiased_diverse_plain,0.715
0.0,think,opinion,0.4888888888888889,45,0.92,50,asch_zhu_unbiased_diverse_plain,0.43111111111111117
0.0,think,reasoning,0.2857142857142857,49,0.9,50,asch_zhu_unbiased_diverse_plain,0.6142857142857143
0.0,think,science,0.45652173913043476,46,0.92,50,asch_zhu_unbiased_diverse_plain,0.4634782608695653
0.0,think,truthfulness,0.5102040816326531,49,0.94,50,asch_zhu_unbiased_diverse_plain,0.4297959183673469
0.0,think_sft,general,0.5111111111111111,45,0.96,50,asch_zhu_unbiased_diverse_plain,0.4488888888888889
0.0,think_sft,knowledge,0.36363636363636365,44,0.94,50,asch_zhu_unbiased_diverse_plain,0.5763636363636363
0.0,think_sft,math,0.25806451612903225,93,0.9789473684210527,95,asch_zhu_unbiased_diverse_plain,0.7208828522920204
0.0,think_sft,opinion,0.3541666666666667,48,0.9,50,asch_zhu_unbiased_diverse_plain,0.5458333333333334
0.0,think_sft,reasoning,0.4,50,0.8,50,asch_zhu_unbiased_diverse_plain,0.4
0.0,think_sft,science,0.5208333333333334,48,0.8571428571428571,49,asch_zhu_unbiased_diverse_plain,0.3363095238095237
0.0,think_sft,truthfulness,0.5714285714285714,49,0.86,50,asch_zhu_unbiased_diverse_plain,0.2885714285714286
0.2,base,general,0.6,50,0.96,50,asch_zhu_unbiased_diverse_plain,0.36
0.2,base,knowledge,0.5957446808510638,47,0.92,50,asch_zhu_unbiased_diverse_plain,0.32425531914893624
0.2,base,math,0.6170212765957447,94,0.97,100,asch_zhu_unbiased_diverse_plain,0.3529787234042553
0.2,base,opinion,0.6304347826086957,46,0.84,50,asch_zhu_unbiased_diverse_plain,0.2095652173913043
0.2,base,reasoning,0.5625,48,0.84,50,asch_zhu_unbiased_diverse_plain,0.27749999999999997
0.2,base,science,0.58,50,0.88,50,asch_zhu_unbiased_diverse_plain,0.30000000000000004
0.2,base,truthfulness,0.5918367346938775,49,0.92,50,asch_zhu_unbiased_diverse_plain,0.3281632653061225
0.2,instruct,general,0.6888888888888889,45,0.96,50,asch_zhu_unbiased_diverse_plain,0.2711111111111111
0.2,instruct,knowledge,0.6585365853658537,41,0.9,50,asch_zhu_unbiased_diverse_plain,0.24146341463414633
0.2,instruct,math,0.48936170212765956,94,0.92,100,asch_zhu_unbiased_diverse_plain,0.4306382978723405
0.2,instruct,opinion,0.6304347826086957,46,0.9,50,asch_zhu_unbiased_diverse_plain,0.26956521739130435
0.2,instruct,reasoning,0.44680851063829785,47,0.82,50,asch_zhu_unbiased_diverse_plain,0.3731914893617021
0.2,instruct,science,0.6444444444444445,45,0.96,50,asch_zhu_unbiased_diverse_plain,0.3155555555555555
0.2,instruct,truthfulness,0.5510204081632653,49,0.96,50,asch_zhu_unbiased_diverse_plain,0.4089795918367347
0.2,instruct_sft,general,0.6666666666666666,45,0.96,50,asch_zhu_unbiased_diverse_plain,0.29333333333333333
0.2,instruct_sft,knowledge,0.717391304347826,46,0.92,50,asch_zhu_unbiased_diverse_plain,0.202608695652174
0.2,instruct_sft,math,0.4631578947368421,95,0.84,100,asch_zhu_unbiased_diverse_plain,0.37684210526315787
0.2,instruct_sft,opinion,0.6888888888888889,45,0.92,50,asch_zhu_unbiased_diverse_plain,0.23111111111111116
0.2,instruct_sft,reasoning,0.6122448979591837,49,0.9,50,asch_zhu_unbiased_diverse_plain,0.28775510204081634
0.2,instruct_sft,science,0.5102040816326531,49,0.88,50,asch_zhu_unbiased_diverse_plain,0.36979591836734693
0.2,instruct_sft,truthfulness,0.4897959183673469,49,0.96,50,asch_zhu_unbiased_diverse_plain,0.47020408163265304
0.2,instruct_dpo,general,0.6458333333333334,48,0.9,50,asch_zhu_unbiased_diverse_plain,0.25416666666666665
0.2,instruct_dpo,knowledge,0.5957446808510638,47,0.84,50,asch_zhu_unbiased_diverse_plain,0.24425531914893617
0.2,instruct_dpo,math,0.4777777777777778,90,0.81,100,asch_zhu_unbiased_diverse_plain,0.33222222222222225
0.2,instruct_dpo,opinion,0.5869565217391305,46,0.94,50,asch_zhu_unbiased_diverse_plain,0.35304347826086946
0.2,instruct_dpo,reasoning,0.5208333333333334,48,0.8,50,asch_zhu_unbiased_diverse_plain,0.2791666666666667
0.2,instruct_dpo,science,0.5531914893617021,47,0.88,50,asch_zhu_unbiased_diverse_plain,0.32680851063829786
0.2,instruct_dpo,truthfulness,0.5957446808510638,47,0.96,50,asch_zhu_unbiased_diverse_plain,0.36425531914893616
0.2,think,general,0.3404255319148936,47,0.96,50,asch_zhu_unbiased_diverse_plain,0.6195744680851063
0.2,think,knowledge,0.2708333333333333,48,0.98,50,asch_zhu_unbiased_diverse_plain,0.7091666666666667
0.2,think,math,0.2087912087912088,91,0.9696969696969697,99,asch_zhu_unbiased_diverse_plain,0.7609057609057609
0.2,think,opinion,0.5,48,0.96,50,asch_zhu_unbiased_diverse_plain,0.45999999999999996
0.2,think,reasoning,0.4583333333333333,48,0.88,50,asch_zhu_unbiased_diverse_plain,0.4216666666666667
0.2,think,science,0.5106382978723404,47,0.86,50,asch_zhu_unbiased_diverse_plain,0.3493617021276596
0.2,think,truthfulness,0.5510204081632653,49,0.9,50,asch_zhu_unbiased_diverse_plain,0.34897959183673477
0.2,think_sft,general,0.3111111111111111,45,0.96,50,asch_zhu_unbiased_diverse_plain,0.6488888888888888
0.2,think_sft,knowledge,0.3333333333333333,45,1.0,50,asch_zhu_unbiased_diverse_plain,0.6666666666666667
0.2,think_sft,math,0.26436781609195403,87,0.9696969696969697,99,asch_zhu_unbiased_diverse_plain,0.7053291536050157
0.2,think_sft,opinion,0.44680851063829785,47,0.92,50,asch_zhu_unbiased_diverse_plain,0.4731914893617022
0.2,think_sft,reasoning,0.4375,48,0.82,50,asch_zhu_unbiased_diverse_plain,0.38249999999999995
0.2,think_sft,science,0.30612244897959184,49,0.8571428571428571,49,asch_zhu_unbiased_diverse_plain,0.5510204081632653
0.2,think_sft,truthfulness,0.38,50,0.86,50,asch_zhu_unbiased_diverse_plain,0.48
0.4,base,general,0.7021276595744681,47,0.92,50,asch_zhu_unbiased_diverse_plain,0.21787234042553194
0.4,base,knowledge,0.673469387755102,49,0.88,50,asch_zhu_unbiased_diverse_plain,0.206530612244898
0.4,base,math,0.6161616161616161,99,0.98,100,asch_zhu_unbiased_diverse_plain,0.36383838383838385
0.4,base,opinion,0.6595744680851063,47,0.84,50,asch_zhu_unbiased_diverse_plain,0.18042553191489363
0.4,base,reasoning,0.46938775510204084,49,0.88,50,asch_zhu_unbiased_diverse_plain,0.41061224489795917
0.4,base,science,0.6304347826086957,46,0.86,50,asch_zhu_unbiased_diverse_plain,0.2295652173913043
0.4,base,truthfulness,0.6530612244897959,49,0.9,50,asch_zhu_unbiased_diverse_plain,0.24693877551020416
0.4,instruct,general,0.6,45,0.96,50,asch_zhu_unbiased_diverse_plain,0.36
0.4,instruct,knowledge,0.6444444444444445,45,0.88,50,asch_zhu_unbiased_diverse_plain,0.23555555555555552
0.4,instruct,math,0.47368421052631576,95,0.8888888888888888,99,asch_zhu_unbiased_diverse_plain,0.4152046783625731
0.4,instruct,opinion,0.6444444444444445,45,0.94,50,asch_zhu_unbiased_diverse_plain,0.29555555555555546
0.4,instruct,reasoning,0.5,50,0.82,50,asch_zhu_unbiased_diverse_plain,0.31999999999999995
0.4,instruct,science,0.5319148936170213,47,0.98,50,asch_zhu_unbiased_diverse_plain,0.4480851063829787
0.4,instruct,truthfulness,0.5510204081632653,49,0.96,50,asch_zhu_unbiased_diverse_plain,0.4089795918367347
0.4,instruct_sft,general,0.7446808510638298,47,0.98,50,asch_zhu_unbiased_diverse_plain,0.23531914893617023
0.4,instruct_sft,knowledge,0.7111111111111111,45,0.92,50,asch_zhu_unbiased_diverse_plain,0.2088888888888889
0.4,instruct_sft,math,0.43617021276595747,94,0.81,100,asch_zhu_unbiased_diverse_plain,0.3738297872340426
0.4,instruct_sft,opinion,0.6808510638297872,47,0.92,50,asch_zhu_unbiased_diverse_plain,0.23914893617021282
0.4,instruct_sft,reasoning,0.58,50,0.92,50,asch_zhu_unbiased_diverse_plain,0.3400000000000001
0.4,instruct_sft,science,0.6,45,0.9,50,asch_zhu_unbiased_diverse_plain,0.30000000000000004
0.4,instruct_sft,truthfulness,0.42857142857142855,49,0.98,50,asch_zhu_unbiased_diverse_plain,0.5514285714285714
0.4,instruct_dpo,general,0.7555555555555555,45,0.9,50,asch_zhu_unbiased_diverse_plain,0.1444444444444445
0.4,instruct_dpo,knowledge,0.7291666666666666,48,0.8,50,asch_zhu_unbiased_diverse_plain,0.07083333333333341
0.4,instruct_dpo,math,0.46236559139784944,93,0.83,100,asch_zhu_unbiased_diverse_plain,0.3676344086021505
0.4,instruct_dpo,opinion,0.6956521739130435,46,0.92,50,asch_zhu_unbiased_diverse_plain,0.22434782608695658
0.4,instruct_dpo,reasoning,0.5510204081632653,49,0.8,50,asch_zhu_unbiased_diverse_plain,0.2489795918367348
0.4,instruct_dpo,science,0.58,50,0.88,50,asch_zhu_unbiased_diverse_plain,0.30000000000000004
0.4,instruct_dpo,truthfulness,0.4897959183673469,49,0.98,50,asch_zhu_unbiased_diverse_plain,0.49020408163265305
0.4,think,general,0.3333333333333333,45,1.0,50,asch_zhu_unbiased_diverse_plain,0.6666666666666667
0.4,think,knowledge,0.391304347826087,46,1.0,50,asch_zhu_unbiased_diverse_plain,0.6086956521739131
0.4,think,math,0.23255813953488372,86,0.9693877551020408,98,asch_zhu_unbiased_diverse_plain,0.7368296155671571
0.4,think,opinion,0.4897959183673469,49,0.98,50,asch_zhu_unbiased_diverse_plain,0.49020408163265305
0.4,think,reasoning,0.34,50,0.9,50,asch_zhu_unbiased_diverse_plain,0.56
0.4,think,science,0.391304347826087,46,0.9,50,asch_zhu_unbiased_diverse_plain,0.508695652173913
0.4,think,truthfulness,0.5510204081632653,49,0.92,50,asch_zhu_unbiased_diverse_plain,0.3689795918367348
0.4,think_sft,general,0.35555555555555557,45,0.98,50,asch_zhu_unbiased_diverse_plain,0.6244444444444444
0.4,think_sft,knowledge,0.32608695652173914,46,1.0,50,asch_zhu_unbiased_diverse_plain,0.6739130434782609
0.4,think_sft,math,0.25301204819277107,83,0.9690721649484536,97,asch_zhu_unbiased_diverse_plain,0.7160601167556826
0.4,think_sft,opinion,0.42857142857142855,49,0.94,50,asch_zhu_unbiased_diverse_plain,0.5114285714285713
0.4,think_sft,reasoning,0.42,50,0.86,50,asch_zhu_unbiased_diverse_plain,0.44
0.4,think_sft,science,0.40425531914893614,47,0.8979591836734694,49,asch_zhu_unbiased_diverse_plain,0.49370386452453324
0.4,think_sft,truthfulness,0.5918367346938775,49,0.92,50,asch_zhu_unbiased_diverse_plain,0.3281632653061225
0.6,base,general,0.6956521739130435,46,0.88,50,asch_zhu_unbiased_diverse_plain,0.18434782608695655
0.6,base,knowledge,0.6666666666666666,48,0.84,50,asch_zhu_unbiased_diverse_plain,0.17333333333333334
0.6,base,math,0.6236559139784946,93,0.9797979797979798,99,asch_zhu_unbiased_diverse_plain,0.35614206581948515
0.6,base,opinion,0.723404255319149,47,0.92,50,asch_zhu_unbiased_diverse_plain,0.19659574468085106
0.6,base,reasoning,0.58,50,0.8,50,asch_zhu_unbiased_diverse_plain,0.22000000000000008
0.6,base,science,0.62,50,0.94,50,asch_zhu_unbiased_diverse_plain,0.31999999999999995
0.6,base,truthfulness,0.5918367346938775,49,0.9,50,asch_zhu_unbiased_diverse_plain,0.3081632653061225
0.6,instruct,general,0.6956521739130435,46,0.96,50,asch_zhu_unbiased_diverse_plain,0.2643478260869565
0.6,instruct,knowledge,0.6666666666666666,48,0.88,50,asch_zhu_unbiased_diverse_plain,0.21333333333333337
0.6,instruct,math,0.4782608695652174,92,0.8787878787878788,99,asch_zhu_unbiased_diverse_plain,0.4005270092226614
0.6,instruct,opinion,0.5652173913043478,46,0.92,50,asch_zhu_unbiased_diverse_plain,0.35478260869565226
0.6,instruct,reasoning,0.5918367346938775,49,0.8,50,asch_zhu_unbiased_diverse_plain,0.2081632653061225
0.6,instruct,science,0.6170212765957447,47,0.96,50,asch_zhu_unbiased_diverse_plain,0.3429787234042553
0.6,instruct,truthfulness,0.5102040816326531,49,0.96,50,asch_zhu_unbiased_diverse_plain,0.4497959183673469
0.6,instruct_sft,general,0.6808510638297872,47,0.98,50,asch_zhu_unbiased_diverse_plain,0.29914893617021276
0.6,instruct_sft,knowledge,0.7045454545454546,44,0.88,50,asch_zhu_unbiased_diverse_plain,0.17545454545454542
0.6,instruct_sft,math,0.422680412371134,97,0.85,100,asch_zhu_unbiased_diverse_plain,0.42731958762886596
0.6,instruct_sft,opinion,0.627906976744186,43,0.9,50,asch_zhu_unbiased_diverse_plain,0.27209302325581397
0.6,instruct_sft,reasoning,0.5833333333333334,48,0.9,50,asch_zhu_unbiased_diverse_plain,0.31666666666666665
0.6,instruct_sft,science,0.54,50,0.9,50,asch_zhu_unbiased_diverse_plain,0.36
0.6,instruct_sft,truthfulness,0.58,50,0.96,50,asch_zhu_unbiased_diverse_plain,0.38
0.6,instruct_dpo,general,0.6444444444444445,45,0.9,50,asch_zhu_unbiased_diverse_plain,0.25555555555555554
0.6,instruct_dpo,knowledge,0.6739130434782609,46,0.84,50,asch_zhu_unbiased_diverse_plain,0.1660869565217391
0.6,instruct_dpo,math,0.4375,96,0.86,100,asch_zhu_unbiased_diverse_plain,0.4225
0.6,instruct_dpo,opinion,0.6444444444444445,45,0.9,50,asch_zhu_unbiased_diverse_plain,0.25555555555555554
0.6,instruct_dpo,reasoning,0.52,50,0.82,50,asch_zhu_unbiased_diverse_plain,0.29999999999999993
0.6,instruct_dpo,science,0.6041666666666666,48,0.86,50,asch_zhu_unbiased_diverse_plain,0.25583333333333336
0.6,instruct_dpo,truthfulness,0.5102040816326531,49,0.98,50,asch_zhu_unbiased_diverse_plain,0.4697959183673469
0.6,think,general,0.37777777777777777,45,1.0,50,asch_zhu_unbiased_diverse_plain,0.6222222222222222
0.6,think,knowledge,0.2926829268292683,41,0.98,50,asch_zhu_unbiased_diverse_plain,0.6873170731707317
0.6,think,math,0.2777777777777778,90,0.9795918367346939,98,asch_zhu_unbiased_diverse_plain,0.7018140589569161
0.6,think,opinion,0.5625,48,0.98,50,asch_zhu_unbiased_diverse_plain,0.4175
0.6,think,reasoning,0.24,50,0.9,50,asch_zhu_unbiased_diverse_plain,0.66
0.6,think,science,0.375,48,0.8775510204081632,49,asch_zhu_unbiased_diverse_plain,0.5025510204081632
0.6,think,truthfulness,0.58,50,0.94,50,asch_zhu_unbiased_diverse_plain,0.36
0.6,think_sft,general,0.28888888888888886,45,0.94,50,asch_zhu_unbiased_diverse_plain,0.6511111111111111
0.6,think_sft,knowledge,0.34782608695652173,46,0.96,50,asch_zhu_unbiased_diverse_plain,0.6121739130434782
0.6,think_sft,math,0.2839506172839506,81,0.9795918367346939,98,asch_zhu_unbiased_diverse_plain,0.6956412194507433
0.6,think_sft,opinion,0.40816326530612246,49,0.88,50,asch_zhu_unbiased_diverse_plain,0.47183673469387755
0.6,think_sft,reasoning,0.3958333333333333,48,0.9,50,asch_zhu_unbiased_diverse_plain,0.5041666666666667
0.6,think_sft,science,0.3617021276595745,47,0.8367346938775511,49,asch_zhu_unbiased_diverse_plain,0.47503256621797657
0.6,think_sft,truthfulness,0.5510204081632653,49,0.88,50,asch_zhu_unbiased_diverse_plain,0.32897959183673475
0.8,base,general,0.66,50,0.98,50,asch_zhu_unbiased_diverse_plain,0.31999999999999995
0.8,base,knowledge,0.56,50,0.9,50,asch_zhu_unbiased_diverse_plain,0.33999999999999997
0.8,base,math,0.6458333333333334,96,0.9393939393939394,99,asch_zhu_unbiased_diverse_plain,0.2935606060606061
0.8,base,opinion,0.5918367346938775,49,0.92,50,asch_zhu_unbiased_diverse_plain,0.3281632653061225
0.8,base,reasoning,0.5833333333333334,48,0.82,50,asch_zhu_unbiased_diverse_plain,0.23666666666666658
0.8,base,science,0.5,50,0.94,50,asch_zhu_unbiased_diverse_plain,0.43999999999999995
0.8,base,truthfulness,0.58,50,0.84,50,asch_zhu_unbiased_diverse_plain,0.26
0.8,instruct,general,0.7441860465116279,43,0.94,50,asch_zhu_unbiased_diverse_plain,0.19581395348837205
0.8,instruct,knowledge,0.5777777777777777,45,0.9,50,asch_zhu_unbiased_diverse_plain,0.3222222222222223
0.8,instruct,math,0.5274725274725275,91,0.84,100,asch_zhu_unbiased_diverse_plain,0.3125274725274725
0.8,instruct,opinion,0.625,48,0.9,50,asch_zhu_unbiased_diverse_plain,0.275
0.8,instruct,reasoning,0.52,50,0.88,50,asch_zhu_unbiased_diverse_plain,0.36
0.8,instruct,science,0.6666666666666666,48,0.94,50,asch_zhu_unbiased_diverse_plain,0.2733333333333333
0.8,instruct,truthfulness,0.6458333333333334,48,0.96,50,asch_zhu_unbiased_diverse_plain,0.3141666666666666
0.8,instruct_sft,general,0.6595744680851063,47,0.98,50,asch_zhu_unbiased_diverse_plain,0.32042553191489365
0.8,instruct_sft,knowledge,0.717391304347826,46,0.94,50,asch_zhu_unbiased_diverse_plain,0.2226086956521739
0.8,instruct_sft,math,0.4020618556701031,97,0.8383838383838383,99,asch_zhu_unbiased_diverse_plain,0.43632198271373523
0.8,instruct_sft,opinion,0.5909090909090909,44,0.9,50,asch_zhu_unbiased_diverse_plain,0.3090909090909091
0.8,instruct_sft,reasoning,0.6326530612244898,49,0.94,50,asch_zhu_unbiased_diverse_plain,0.3073469387755101
0.8,instruct_sft,science,0.4583333333333333,48,0.88,50,asch_zhu_unbiased_diverse_plain,0.4216666666666667
0.8,instruct_sft,truthfulness,0.54,50,0.96,50,asch_zhu_unbiased_diverse_plain,0.41999999999999993
0.8,instruct_dpo,general,0.6666666666666666,45,0.86,50,asch_zhu_unbiased_diverse_plain,0.19333333333333336
0.8,instruct_dpo,knowledge,0.6666666666666666,48,0.9,50,asch_zhu_unbiased_diverse_plain,0.2333333333333334
0.8,instruct_dpo,math,0.46236559139784944,93,0.8080808080808081,99,asch_zhu_unbiased_diverse_plain,0.3457152166829586
0.8,instruct_dpo,opinion,0.5531914893617021,47,0.92,50,asch_zhu_unbiased_diverse_plain,0.3668085106382979
0.8,instruct_dpo,reasoning,0.4489795918367347,49,0.84,50,asch_zhu_unbiased_diverse_plain,0.3910204081632653
0.8,instruct_dpo,science,0.5531914893617021,47,0.9,50,asch_zhu_unbiased_diverse_plain,0.3468085106382979
0.8,instruct_dpo,truthfulness,0.5106382978723404,47,0.96,50,asch_zhu_unbiased_diverse_plain,0.4493617021276596
0.8,think,general,0.35555555555555557,45,1.0,50,asch_zhu_unbiased_diverse_plain,0.6444444444444444
0.8,think,knowledge,0.4166666666666667,48,1.0,50,asch_zhu_unbiased_diverse_plain,0.5833333333333333
0.8,think,math,0.35555555555555557,90,0.9484536082474226,97,asch_zhu_unbiased_diverse_plain,0.592898052691867
0.8,think,opinion,0.40816326530612246,49,0.96,50,asch_zhu_unbiased_diverse_plain,0.5518367346938775
0.8,think,reasoning,0.40816326530612246,49,0.9,50,asch_zhu_unbiased_diverse_plain,0.49183673469387756
0.8,think,science,0.391304347826087,46,0.9183673469387755,49,asch_zhu_unbiased_diverse_plain,0.5270629991126885
0.8,think,truthfulness,0.5208333333333334,48,0.94,50,asch_zhu_unbiased_diverse_plain,0.4191666666666666
0.8,think_sft,general,0.43478260869565216,46,1.0,50,asch_zhu_unbiased_diverse_plain,0.5652173913043479
0.8,think_sft,knowledge,0.5,46,0.98,50,asch_zhu_unbiased_diverse_plain,0.48
0.8,think_sft,math,0.26666666666666666,90,0.96875,96,asch_zhu_unbiased_diverse_plain,0.7020833333333334
0.8,think_sft,opinion,0.5208333333333334,48,0.92,50,asch_zhu_unbiased_diverse_plain,0.39916666666666667
0.8,think_sft,reasoning,0.3333333333333333,48,0.9,50,asch_zhu_unbiased_diverse_plain,0.5666666666666667
0.8,think_sft,science,0.3541666666666667,48,0.9183673469387755,49,asch_zhu_unbiased_diverse_plain,0.5642006802721089
0.8,think_sft,truthfulness,0.56,50,0.94,50,asch_zhu_unbiased_diverse_plain,0.3799999999999999
1.0,base,general,0.68,50,0.88,50,asch_zhu_unbiased_diverse_plain,0.19999999999999996
1.0,base,knowledge,0.66,50,0.86,50,asch_zhu_unbiased_diverse_plain,0.19999999999999996
1.0,base,math,0.6770833333333334,96,0.98,100,asch_zhu_unbiased_diverse_plain,0.3029166666666666
1.0,base,opinion,0.723404255319149,47,0.9,50,asch_zhu_unbiased_diverse_plain,0.17659574468085104
1.0,base,reasoning,0.5625,48,0.76,50,asch_zhu_unbiased_diverse_plain,0.1975
1.0,base,science,0.5918367346938775,49,0.84,50,asch_zhu_unbiased_diverse_plain,0.24816326530612243
1.0,base,truthfulness,0.5918367346938775,49,0.96,50,asch_zhu_unbiased_diverse_plain,0.3681632653061224
1.0,instruct,general,0.7857142857142857,42,0.92,50,asch_zhu_unbiased_diverse_plain,0.13428571428571434
1.0,instruct,knowledge,0.7142857142857143,42,0.86,50,asch_zhu_unbiased_diverse_plain,0.14571428571428569
1.0,instruct,math,0.4574468085106383,94,0.8787878787878788,99,asch_zhu_unbiased_diverse_plain,0.4213410702772405
1.0,instruct,opinion,0.7333333333333333,45,0.88,50,asch_zhu_unbiased_diverse_plain,0.14666666666666672
1.0,instruct,reasoning,0.5510204081632653,49,0.86,50,asch_zhu_unbiased_diverse_plain,0.30897959183673473
1.0,instruct,science,0.574468085106383,47,0.94,50,asch_zhu_unbiased_diverse_plain,0.3655319148936169
1.0,instruct,truthfulness,0.5510204081632653,49,0.94,50,asch_zhu_unbiased_diverse_plain,0.3889795918367347
1.0,instruct_sft,general,0.7446808510638298,47,0.92,50,asch_zhu_unbiased_diverse_plain,0.1753191489361703
1.0,instruct_sft,knowledge,0.782608695652174,46,0.92,50,asch_zhu_unbiased_diverse_plain,0.1373913043478261
1.0,instruct_sft,math,0.3684210526315789,95,0.81,100,asch_zhu_unbiased_diverse_plain,0.4415789473684211
1.0,instruct_sft,opinion,0.6444444444444445,45,0.88,50,asch_zhu_unbiased_diverse_plain,0.23555555555555552
1.0,instruct_sft,reasoning,0.625,48,0.88,50,asch_zhu_unbiased_diverse_plain,0.255
1.0,instruct_sft,science,0.5833333333333334,48,0.88,50,asch_zhu_unbiased_diverse_plain,0.29666666666666663
1.0,instruct_sft,truthfulness,0.64,50,1.0,50,asch_zhu_unbiased_diverse_plain,0.36
1.0,instruct_dpo,general,0.6595744680851063,47,0.92,50,asch_zhu_unbiased_diverse_plain,0.2604255319148937
1.0,instruct_dpo,knowledge,0.6382978723404256,47,0.9,50,asch_zhu_unbiased_diverse_plain,0.26170212765957446
1.0,instruct_dpo,math,0.45555555555555555,90,0.83,100,asch_zhu_unbiased_diverse_plain,0.3744444444444444
1.0,instruct_dpo,opinion,0.5652173913043478,46,0.88,50,asch_zhu_unbiased_diverse_plain,0.3147826086956522
1.0,instruct_dpo,reasoning,0.5625,48,0.84,50,asch_zhu_unbiased_diverse_plain,0.27749999999999997
1.0,instruct_dpo,science,0.5319148936170213,47,0.92,50,asch_zhu_unbiased_diverse_plain,0.3880851063829788
1.0,instruct_dpo,truthfulness,0.6041666666666666,48,0.96,50,asch_zhu_unbiased_diverse_plain,0.35583333333333333
1.0,think,general,0.36363636363636365,44,1.0,49,asch_zhu_unbiased_diverse_plain,0.6363636363636364
1.0,think,knowledge,0.2857142857142857,42,0.98,50,asch_zhu_unbiased_diverse_plain,0.6942857142857143
1.0,think,math,0.29069767441860467,86,0.98,100,asch_zhu_unbiased_diverse_plain,0.6893023255813953
1.0,think,opinion,0.5,48,0.94,50,asch_zhu_unbiased_diverse_plain,0.43999999999999995
1.0,think,reasoning,0.3673469387755102,49,0.9,50,asch_zhu_unbiased_diverse_plain,0.5326530612244897
1.0,think,science,0.4375,48,0.9183673469387755,49,asch_zhu_unbiased_diverse_plain,0.48086734693877553
1.0,think,truthfulness,0.5,50,0.9,50,asch_zhu_unbiased_diverse_plain,0.4
1.0,think_sft,general,0.43902439024390244,41,0.9,50,asch_zhu_unbiased_diverse_plain,0.4609756097560976
1.0,think_sft,knowledge,0.3409090909090909,44,0.94,50,asch_zhu_unbiased_diverse_plain,0.5990909090909091
1.0,think_sft,math,0.3977272727272727,88,0.9693877551020408,98,asch_zhu_unbiased_diverse_plain,0.5716604823747681
1.0,think_sft,opinion,0.5,48,0.96,50,asch_zhu_unbiased_diverse_plain,0.45999999999999996
1.0,think_sft,reasoning,0.4166666666666667,48,0.94,50,asch_zhu_unbiased_diverse_plain,0.5233333333333332
1.0,think_sft,science,0.34782608695652173,46,0.9,50,asch_zhu_unbiased_diverse_plain,0.5521739130434783
1.0,think_sft,truthfulness,0.5,50,0.88,50,asch_zhu_unbiased_diverse_plain,0.38
0.0,base,general,0.673469387755102,49,0.94,50,asch_zhu_unbiased_unanimous_confident,0.26653061224489794
0.0,base,knowledge,0.673469387755102,49,0.88,50,asch_zhu_unbiased_unanimous_confident,0.206530612244898
0.0,base,math,0.6063829787234043,94,1.0,100,asch_zhu_unbiased_unanimous_confident,0.3936170212765957
0.0,base,opinion,0.7083333333333334,48,0.98,50,asch_zhu_unbiased_unanimous_confident,0.2716666666666666
0.0,base,reasoning,0.5102040816326531,49,0.9,50,asch_zhu_unbiased_unanimous_confident,0.38979591836734695
0.0,base,science,0.5714285714285714,49,0.9,50,asch_zhu_unbiased_unanimous_confident,0.3285714285714286
