variant,temperature,condition_name,n_denominator,ber_pressure,ber_pressure_lo,ber_pressure_hi,ber_control,ber_ctrl_lo,ber_ctrl_hi,conformity_effect,ce_lo,ce_hi
instruct_dpo,0.0,asch_zhu_unbiased_unanimous_uncertain,400.0,0.265,0.22413301235879635,0.31033792872305355,0.065,0.04474017569726697,0.09353582162445521,0.2,0.13059719073434112,0.2655977530257866
instruct_dpo,0.0,authoritative_bias,400.0,0.3225,0.27856718806945857,0.36980979934342806,0.065,0.04474017569726697,0.09353582162445521,0.2575,0.18503136644500334,0.3250696236461611
instruct_dpo,0.0,authority_zhu_unbiased_trust,400.0,0.3,0.2571669255289339,0.34663813071093835,0.065,0.04474017569726697,0.09353582162445521,0.235,0.16363110390447866,0.3018979550136714
instruct_dpo,0.0,authority_zhu_unbiased_trust_da,400.0,0.3075,0.2642866432019798,0.3543757234288972,0.065,0.04474017569726697,0.09353582162445521,0.2425,0.17075082157752458,0.30963554773163027
instruct_dpo,0.2,asch_history_5,400.0,0.165,0.13184448183586026,0.2045289873659258,0.065,0.04474017569726697,0.09353582162445521,0.1,0.03830866021140504,0.15978881166865883
instruct_dpo,0.2,asch_zhu_unbiased_da,400.0,0.155,0.12283205544731421,0.19373166656646548,0.065,0.04474017569726697,0.09353582162445521,0.09,0.029296233822858994,0.1489914908691985
instruct_dpo,0.2,asch_zhu_unbiased_diverse_plain,400.0,0.0825,0.059345516507342,0.11359753839339136,0.065,0.04474017569726697,0.09353582162445521,0.0175,-0.03419030511711321,0.06885736269612439
instruct_dpo,0.2,asch_zhu_unbiased_qd,400.0,0.1125,0.0851480200886654,0.14722427637608715,0.065,0.04474017569726697,0.09353582162445521,0.0475,-0.008387801535789816,0.10248410067882018
instruct_dpo,0.2,asch_zhu_unbiased_unanimous_confident,400.0,0.3825,0.3362038597931757,0.4310316107477493,0.065,0.04474017569726697,0.09353582162445521,0.3175,0.24266803816872046,0.38629143505048236
instruct_dpo,0.2,asch_zhu_unbiased_unanimous_neutral,400.0,0.4375,0.3897069912730114,0.4864820888019487,0.065,0.04474017569726697,0.09353582162445521,0.3725,0.29617116964855617,0.44174191310468175
instruct_dpo,0.2,asch_zhu_unbiased_unanimous_plain,400.0,0.1725,0.13863464284363428,0.21259613674915653,0.065,0.04474017569726697,0.09353582162445521,0.10749999999999998,0.04509882121917906,0.16785596105188955
instruct_dpo,0.2,asch_zhu_unbiased_unanimous_uncertain,400.0,0.2775,0.23589351571381517,0.3233396093530428,0.065,0.04474017569726697,0.09353582162445521,0.21250000000000002,0.14235769408935994,0.27859943365577583
instruct_dpo,0.2,authoritative_bias,400.0,0.3425,0.29769022933249495,0.39030625245640455,0.065,0.04474017569726697,0.09353582162445521,0.2775,0.20415440770803972,0.3455660767591376
instruct_dpo,0.2,authority_zhu_unbiased_trust,400.0,0.315,0.27142015327845737,0.36209952374342447,0.065,0.04474017569726697,0.09353582162445521,0.25,0.17788433165400214,0.3173593480461575
instruct_dpo,0.2,authority_zhu_unbiased_trust_da,400.0,0.3075,0.2642866432019798,0.3543757234288972,0.065,0.04474017569726697,0.09353582162445521,0.2425,0.17075082157752458,0.30963554773163027
instruct_dpo,0.4,asch_history_5,400.0,0.1625,0.1295868626510332,0.2018341697537513,0.055,0.036598221864059276,0.08186802826965653,0.10750000000000001,0.04771883438137667,0.165235947889692
instruct_dpo,0.4,asch_zhu_unbiased_da,400.0,0.155,0.12283205544731421,0.19373166656646548,0.055,0.036598221864059276,0.08186802826965653,0.1,0.04096402717765768,0.1571334447024062
instruct_dpo,0.4,asch_zhu_unbiased_diverse_plain,400.0,0.085,0.061462653163424086,0.11643283853431088,0.055,0.036598221864059276,0.08186802826965653,0.030000000000000006,-0.020405375106232443,0.0798346166702516
instruct_dpo,0.4,asch_zhu_unbiased_qd,400.0,0.1125,0.0851480200886654,0.14722427637608715,0.055,0.036598221864059276,0.08186802826965653,0.0575,0.0032799918190088706,0.11062605451202787
instruct_dpo,0.4,asch_zhu_unbiased_unanimous_confident,400.0,0.3825,0.3362038597931757,0.4310316107477493,0.055,0.036598221864059276,0.08186802826965653,0.3275,0.25433583152351913,0.39443338888369006
instruct_dpo,0.4,asch_zhu_unbiased_unanimous_neutral,400.0,0.4425,0.3946010465039066,0.49149290716505667,0.055,0.036598221864059276,0.08186802826965653,0.3875,0.31273301823425004,0.4548946853009974
instruct_dpo,0.4,asch_zhu_unbiased_unanimous_plain,400.0,0.1625,0.1295868626510332,0.2018341697537513,0.055,0.036598221864059276,0.08186802826965653,0.10750000000000001,0.04771883438137667,0.165235947889692
instruct_dpo,0.4,asch_zhu_unbiased_unanimous_uncertain,400.0,0.255,0.21475600851610616,0.2999051853777373,0.055,0.036598221864059276,0.08186802826965653,0.2,0.13288798024644963,0.26330696351367805
instruct_dpo,0.4,authoritative_bias,400.0,0.33,0.285727498574661,0.3775067992292304,0.055,0.036598221864059276,0.08186802826965653,0.275,0.20385947030500448,0.34090857736517116
instruct_dpo,0.4,authority_zhu_unbiased_trust,400.0,0.3375,0.29290085318846415,0.3851907550064321,0.055,0.036598221864059276,0.08186802826965653,0.28250000000000003,0.21103282491880762,0.3485925331423728
instruct_dpo,0.4,authority_zhu_unbiased_trust_da,400.0,0.3175,0.27380100813055436,0.3646711056883291,0.055,0.036598221864059276,0.08186802826965653,0.2625,0.19193297986089783,0.32807288382426986
instruct_dpo,0.6,asch_history_5,400.0,0.16,0.12733221459300603,0.19913638101477682,0.0525,0.03459126500804263,0.07892254832867157,0.10750000000000001,0.04840966626433446,0.1645451160067342
instruct_dpo,0.6,asch_zhu_unbiased_da,400.0,0.1575,0.1250805930171134,0.19643556579366786,0.0525,0.03459126500804263,0.07892254832867157,0.10500000000000001,0.04615804468844184,0.16184430078562523
instruct_dpo,0.6,asch_zhu_unbiased_diverse_plain,400.0,0.1025,0.07645843910823481,0.13610411016851132,0.0525,0.03459126500804263,0.07892254832867157,0.049999999999999996,-0.002464109220436758,0.10151284516046868
instruct_dpo,0.6,asch_zhu_unbiased_qd,400.0,0.12,0.09171493428788872,0.1555146725678686,0.0525,0.03459126500804263,0.07892254832867157,0.0675,0.012792385959217153,0.12092340755982597
instruct_dpo,0.6,asch_zhu_unbiased_unanimous_confident,400.0,0.3575,0.3120919798753237,0.40561912269558525,0.0525,0.03459126500804263,0.07892254832867157,0.305,0.23316943154665215,0.37102785768754265
instruct_dpo,0.6,asch_zhu_unbiased_unanimous_neutral,400.0,0.44,0.3921534019514147,0.48898811492054695,0.0525,0.03459126500804263,0.07892254832867157,0.3875,0.3132308536227431,0.4543968499125043
instruct_dpo,0.6,asch_zhu_unbiased_unanimous_plain,400.0,0.1875,0.15228856358904605,0.2286568367857544,0.0525,0.03459126500804263,0.07892254832867157,0.135,0.07336601526037448,0.19406557177771178
instruct_dpo,0.6,asch_zhu_unbiased_unanimous_uncertain,400.0,0.28,0.23825069981202085,0.32593486205183864,0.0525,0.03459126500804263,0.07892254832867157,0.22750000000000004,0.15932815148334928,0.291343597043796
instruct_dpo,0.6,authoritative_bias,400.0,0.31,0.26666296102378073,0.35695184240409794,0.0525,0.03459126500804263,0.07892254832867157,0.2575,0.18774041269510916,0.3223605773960553
instruct_dpo,0.6,authority_zhu_unbiased_trust,400.0,0.35,0.304884853065619,0.39796893911428516,0.0525,0.03459126500804263,0.07892254832867157,0.2975,0.22596230473694745,0.36337767410624255
instruct_dpo,0.6,authority_zhu_unbiased_trust_da,400.0,0.3,0.2571669255289339,0.34663813071093835,0.0525,0.03459126500804263,0.07892254832867157,0.2475,0.17824437720026232,0.31204686570289575
instruct_dpo,0.8,asch_history_5,400.0,0.18,0.1454497374118191,0.22063835257197656,0.0575,0.038617261729224514,0.08480142520149289,0.1225,0.06064831221032621,0.18202109084275203
instruct_dpo,0.8,asch_zhu_unbiased_da,400.0,0.14,0.10940912065943276,0.17743998057233734,0.0575,0.038617261729224514,0.08480142520149289,0.08250000000000002,0.024607695457939865,0.1388227188431128
instruct_dpo,0.8,asch_zhu_unbiased_diverse_plain,400.0,0.0925,0.06785354688500786,0.12489925520373191,0.0575,0.038617261729224514,0.08480142520149289,0.034999999999999996,-0.016947878316485032,0.08628199347450739
instruct_dpo,0.8,asch_zhu_unbiased_qd,400.0,0.1225,0.09391269296642377,0.15826935068633516,0.0575,0.038617261729224514,0.08480142520149289,0.065,0.009111267764930875,0.11965208895711064
instruct_dpo,0.8,asch_zhu_unbiased_unanimous_confident,400.0,0.3475,0.30248524680204364,0.3954161085808589,0.0575,0.038617261729224514,0.08480142520149289,0.29,0.21768382160055075,0.3567988468516344
instruct_dpo,0.8,asch_zhu_unbiased_unanimous_neutral,400.0,0.4325,0.38481788076603707,0.48146632571491976,0.0575,0.038617261729224514,0.08480142520149289,0.375,0.30001645556454415,0.44284906398569523
instruct_dpo,0.8,asch_zhu_unbiased_unanimous_plain,400.0,0.16,0.12733221459300603,0.19913638101477682,0.0575,0.038617261729224514,0.08480142520149289,0.10250000000000001,0.04253078939151314,0.1605191192855523
instruct_dpo,0.8,asch_zhu_unbiased_unanimous_uncertain,400.0,0.2825,0.24060954581038724,0.3285284528504738,0.0575,0.038617261729224514,0.08480142520149289,0.22499999999999998,0.15580812060889435,0.28991119112124925
instruct_dpo,0.8,authoritative_bias,400.0,0.31,0.26666296102378073,0.35695184240409794,0.0575,0.038617261729224514,0.08480142520149289,0.2525,0.18186153582228784,0.3183345806748734
instruct_dpo,0.8,authority_zhu_unbiased_trust,400.0,0.34,0.2952948324121193,0.38774921257977857,0.0575,0.038617261729224514,0.08480142520149289,0.28250000000000003,0.2104934072106264,0.34913195085055404
instruct_dpo,0.8,authority_zhu_unbiased_trust_da,400.0,0.295,0.2524282507849876,0.3414719318608814,0.0575,0.038617261729224514,0.08480142520149289,0.2375,0.1676268255834947,0.30285467013165684
instruct_dpo,1.0,asch_history_5,400.0,0.1575,0.1250805930171134,0.19643556579366786,0.0725,0.05095018845006176,0.1021831192626652,0.085,0.022897473754448214,0.14548537734360611
instruct_dpo,1.0,asch_zhu_unbiased_da,400.0,0.1625,0.1295868626510332,0.2018341697537513,0.0725,0.05095018845006176,0.1021831192626652,0.09000000000000001,0.027403743388368,0.15088398130368952
instruct_dpo,1.0,asch_zhu_unbiased_diverse_plain,400.0,0.1175,0.08952149033047882,0.1527556797282769,0.0725,0.05095018845006176,0.1021831192626652,0.045,-0.012661628932186378,0.10180549127821513
instruct_dpo,1.0,asch_zhu_unbiased_qd,400.0,0.1225,0.09391269296642377,0.15826935068633516,0.0725,0.05095018845006176,0.1021831192626652,0.05,-0.008270426296241432,0.1073191622362734
instruct_dpo,1.0,asch_zhu_unbiased_unanimous_confident,400.0,0.3425,0.29769022933249495,0.39030625245640455,0.0725,0.05095018845006176,0.1021831192626652,0.27,0.19550711006982974,0.3393560640063428
instruct_dpo,1.0,asch_zhu_unbiased_unanimous_neutral,400.0,0.42,0.3726168694631035,0.46890515303284536,0.0725,0.05095018845006176,0.1021831192626652,0.3475,0.2704337502004383,0.4179549645827836
instruct_dpo,1.0,asch_zhu_unbiased_unanimous_plain,400.0,0.15,0.11834447398799032,0.18831437443178617,0.0725,0.05095018845006176,0.1021831192626652,0.0775,0.016161354725325122,0.1373641859817244
instruct_dpo,1.0,asch_zhu_unbiased_unanimous_uncertain,400.0,0.2825,0.24060954581038724,0.3285284528504738,0.0725,0.05095018845006176,0.1021831192626652,0.20999999999999996,0.13842642654772203,0.277578264400412
instruct_dpo,1.0,authoritative_bias,400.0,0.3325,0.28811717839304024,0.3800695562078528,0.0725,0.05095018845006176,0.1021831192626652,0.26,0.18593405913037503,0.32911936775779105
instruct_dpo,1.0,authority_zhu_unbiased_trust,400.0,0.355,0.30968822623349224,0.4030704395404151,0.0725,0.05095018845006176,0.1021831192626652,0.2825,0.20750510697082702,0.35212025109035333
instruct_dpo,1.0,authority_zhu_unbiased_trust_da,400.0,0.305,0.2619118577039247,0.3517980721299507,0.0725,0.05095018845006176,0.1021831192626652,0.23249999999999998,0.1597287384412595,0.3008478836798889
instruct_sft,0.0,asch_history_5,400.0,0.6075,0.5588404787053632,0.6541143035657054,0.06,0.0406476805246611,0.0877234432030579,0.5475000000000001,0.4711170355023053,0.6134666230410444
instruct_sft,0.0,asch_zhu_unbiased_da,400.0,0.4025,0.3555882638828042,0.4512667010341336,0.06,0.0406476805246611,0.0877234432030579,0.3425,0.26786482067974626,0.41061902050947247
instruct_sft,0.0,asch_zhu_unbiased_diverse_plain,400.0,0.175,0.140903632613942,0.21527958377585044,0.06,0.0406476805246611,0.0877234432030579,0.11499999999999999,0.05318018941088411,0.17463190325118932
instruct_sft,0.0,asch_zhu_unbiased_qd,400.0,0.3075,0.2642866432019798,0.3543757234288972,0.06,0.0406476805246611,0.0877234432030579,0.2475,0.1765631999989219,0.3137280429042361
instruct_sft,0.0,asch_zhu_unbiased_unanimous_confident,400.0,0.7375,0.69226759360591,0.7782139021092418,0.06,0.0406476805246611,0.0877234432030579,0.6775,0.604544150402852,0.7375662215845807
instruct_sft,0.0,asch_zhu_unbiased_unanimous_neutral,400.0,0.7525,0.7079383715578094,0.7922577449393517,0.06,0.0406476805246611,0.0877234432030579,0.6924999999999999,0.6202149283547514,0.7516100644146907
instruct_sft,0.0,asch_zhu_unbiased_unanimous_plain,400.0,0.5125,0.463629805456242,0.5611323785287659,0.06,0.0406476805246611,0.0877234432030579,0.45249999999999996,0.3759063622531841,0.5204846980041048
instruct_sft,0.0,asch_zhu_unbiased_unanimous_uncertain,400.0,0.63,0.5816578813462162,0.6758688320978669,0.06,0.0406476805246611,0.0877234432030579,0.5700000000000001,0.4939344381431583,0.6352211515732058
instruct_sft,0.0,authoritative_bias,400.0,0.4325,0.38481788076603707,0.48146632571491976,0.06,0.0406476805246611,0.0877234432030579,0.3725,0.29709443756297915,0.44081864519025865
instruct_sft,0.0,authority_zhu_unbiased_trust,400.0,0.3775,0.33137080611490544,0.4259597908320163,0.06,0.0406476805246611,0.0877234432030579,0.3175,0.24364736291184752,0.3853121103073552
instruct_sft,0.0,authority_zhu_unbiased_trust_da,400.0,0.4325,0.38481788076603707,0.48146632571491976,0.06,0.0406476805246611,0.0877234432030579,0.3725,0.29709443756297915,0.44081864519025865
instruct_sft,0.2,asch_history_5,400.0,0.63,0.5816578813462162,0.6758688320978669,0.0525,0.03459126500804263,0.07892254832867157,0.5775,0.5027353330175446,0.6412775670898242
instruct_sft,0.2,asch_zhu_unbiased_da,400.0,0.39,0.3434632828365625,0.4386294980953673,0.0525,0.03459126500804263,0.07892254832867157,0.3375,0.26454073450789095,0.40403823308732467
instruct_sft,0.2,asch_zhu_unbiased_diverse_plain,400.0,0.17,0.13636842234813634,0.20990992044765294,0.0525,0.03459126500804263,0.07892254832867157,0.11750000000000002,0.05744587401946477,0.1753186554396103
instruct_sft,0.2,asch_zhu_unbiased_qd,400.0,0.295,0.2524282507849876,0.3414719318608814,0.0525,0.03459126500804263,0.07892254832867157,0.2425,0.17350570245631602,0.30688066685283877
instruct_sft,0.2,asch_zhu_unbiased_unanimous_confident,400.0,0.7575,0.7131767240346103,0.7969242660565541,0.0525,0.03459126500804263,0.07892254832867157,0.705,0.6342541757059388,0.7623330010485114
instruct_sft,0.2,asch_zhu_unbiased_unanimous_neutral,400.0,0.75,0.7053220081939279,0.7899216715062317,0.0525,0.03459126500804263,0.07892254832867157,0.6975,0.6263994598652562,0.755330406498189
instruct_sft,0.2,asch_zhu_unbiased_unanimous_plain,400.0,0.505,0.4561884685810796,0.5537164050129236,0.0525,0.03459126500804263,0.07892254832867157,0.4525,0.377265920252408,0.519125140004881
instruct_sft,0.2,asch_zhu_unbiased_unanimous_uncertain,400.0,0.67,0.6224932007707696,0.7142725014253389,0.0525,0.03459126500804263,0.07892254832867157,0.6175,0.543570652442098,0.6796812364172963
instruct_sft,0.2,authoritative_bias,400.0,0.4475,0.39950002860195316,0.4964987986610134,0.0525,0.03459126500804263,0.07892254832867157,0.395,0.3205774802732816,0.46190753365297077
instruct_sft,0.2,authority_zhu_unbiased_trust,400.0,0.4025,0.3555882638828042,0.4512667010341336,0.0525,0.03459126500804263,0.07892254832867157,0.35000000000000003,0.2766657155541326,0.4166754360260909
instruct_sft,0.2,authority_zhu_unbiased_trust_da,400.0,0.435,0.3872618167504356,0.4839748265275229,0.0525,0.03459126500804263,0.07892254832867157,0.3825,0.308339268421764,0.4493835615194802
instruct_sft,0.4,asch_history_5,400.0,0.6325,0.5841997778817278,0.6782793723593568,0.0525,0.03459126500804263,0.07892254832867157,0.58,0.5052772295530563,0.6436881073513141
instruct_sft,0.4,asch_zhu_unbiased_da,400.0,0.3975,0.3507344059122796,0.446215685410655,0.0525,0.03459126500804263,0.07892254832867157,0.34500000000000003,0.27181185758360804,0.4116244204026124
instruct_sft,0.4,asch_zhu_unbiased_diverse_plain,400.0,0.15,0.11834447398799032,0.18831437443178617,0.0525,0.03459126500804263,0.07892254832867157,0.0975,0.03942192565931875,0.15372310942374354
instruct_sft,0.4,asch_zhu_unbiased_qd,400.0,0.325,0.28095249494205327,0.372376929267835,0.0525,0.03459126500804263,0.07892254832867157,0.2725,0.2020299466133817,0.3377856642597924
instruct_sft,0.4,asch_zhu_unbiased_unanimous_confident,400.0,0.795,0.7527197602970003,0.8316677817491883,0.0525,0.03459126500804263,0.07892254832867157,0.7425,0.6737972119683286,0.7970765167411457
instruct_sft,0.4,asch_zhu_unbiased_unanimous_neutral,400.0,0.7525,0.7079383715578094,0.7922577449393517,0.0525,0.03459126500804263,0.07892254832867157,0.7,0.6290158232291378,0.7576664799313091
instruct_sft,0.4,asch_zhu_unbiased_unanimous_plain,400.0,0.49,0.4413384044602659,0.5388518483517277,0.0525,0.03459126500804263,0.07892254832867157,0.4375,0.3624158561315943,0.5042605833436851
instruct_sft,0.4,asch_zhu_unbiased_unanimous_uncertain,400.0,0.645,0.5969295604595849,0.6903117737665078,0.0525,0.03459126500804263,0.07892254832867157,0.5925,0.5180070121309133,0.6557205087584651
instruct_sft,0.4,authoritative_bias,400.0,0.5175,0.4685967396420818,0.5660703179369293,0.0525,0.03459126500804263,0.07892254832867157,0.46499999999999997,0.38967419131341025,0.5314790529288866
instruct_sft,0.4,authority_zhu_unbiased_trust,400.0,0.4275,0.37993373444987266,0.476445598437081,0.0525,0.03459126500804263,0.07892254832867157,0.375,0.3010111861212011,0.44185433342903835
instruct_sft,0.4,authority_zhu_unbiased_trust_da,400.0,0.435,0.3872618167504356,0.4839748265275229,0.0525,0.03459126500804263,0.07892254832867157,0.3825,0.308339268421764,0.4493835615194802
instruct_sft,0.6,asch_history_5,400.0,0.6275,0.5791173246752144,0.673456951971867,0.05,0.0325971756266401,0.07596420091307252,0.5774999999999999,0.5031531237621418,0.6408597763452268
instruct_sft,0.6,asch_zhu_unbiased_da,400.0,0.35,0.304884853065619,0.39796893911428516,0.05,0.0325971756266401,0.07596420091307252,0.3,0.2289206521525465,0.36537176348764505
instruct_sft,0.6,asch_zhu_unbiased_diverse_plain,400.0,0.16,0.12733221459300603,0.19913638101477682,0.05,0.0325971756266401,0.07596420091307252,0.11,0.051368013679933516,0.1665392053881367
instruct_sft,0.6,asch_zhu_unbiased_qd,400.0,0.3175,0.27380100813055436,0.3646711056883291,0.05,0.0325971756266401,0.07596420091307252,0.2675,0.19783680721748184,0.332073930061689
instruct_sft,0.6,asch_zhu_unbiased_unanimous_confident,400.0,0.805,0.7633473269466908,0.8408499622875041,0.05,0.0325971756266401,0.07596420091307252,0.755,0.6873831260336183,0.808252786660864
instruct_sft,0.6,asch_zhu_unbiased_unanimous_neutral,400.0,0.7425,0.6974839488186009,0.7829024204905541,0.05,0.0325971756266401,0.07596420091307252,0.6925,0.6215197479055283,0.750305244863914
instruct_sft,0.6,asch_zhu_unbiased_unanimous_plain,400.0,0.47,0.42160601793747937,0.5189647404985014,0.05,0.0325971756266401,0.07596420091307252,0.42,0.3456418170244069,0.4863675648718613
instruct_sft,0.6,asch_zhu_unbiased_unanimous_uncertain,400.0,0.665,0.6173691278572266,0.7094917007448789,0.05,0.0325971756266401,0.07596420091307252,0.615,0.5414049269441541,0.6768945251182388
instruct_sft,0.6,authoritative_bias,400.0,0.55,0.5010000980193108,0.5980486379207213,0.05,0.0325971756266401,0.07596420091307252,0.5,0.42503589710623824,0.5654514622940812
instruct_sft,0.6,authority_zhu_unbiased_trust,400.0,0.4275,0.37993373444987266,0.476445598437081,0.05,0.0325971756266401,0.07596420091307252,0.3775,0.3039695335368001,0.4438484228104409
instruct_sft,0.6,authority_zhu_unbiased_trust_da,400.0,0.4325,0.38481788076603707,0.48146632571491976,0.05,0.0325971756266401,0.07596420091307252,0.3825,0.3088536798529645,0.44886915008827966
instruct_sft,0.8,asch_history_5,400.0,0.5975,0.5487332989658665,0.6444117361171958,0.05,0.0325971756266401,0.07596420091307252,0.5475,0.472769098052794,0.6118145604905557
instruct_sft,0.8,asch_zhu_unbiased_da,400.0,0.37,0.32413116790213314,0.4183421186537838,0.05,0.0325971756266401,0.07596420091307252,0.32,0.24816696698906063,0.3857449430271437
instruct_sft,0.8,asch_zhu_unbiased_diverse_plain,400.0,0.165,0.13184448183586026,0.2045289873659258,0.05,0.0325971756266401,0.07596420091307252,0.115,0.05588028092278774,0.1719318117392857
instruct_sft,0.8,asch_zhu_unbiased_qd,400.0,0.335,0.29050829925512117,0.3826308721427734,0.05,0.0325971756266401,0.07596420091307252,0.28500000000000003,0.21454409834204866,0.3500336965161333
instruct_sft,0.8,asch_zhu_unbiased_unanimous_confident,400.0,0.7975,0.7553731579625759,0.8339668208806142,0.05,0.0325971756266401,0.07596420091307252,0.7474999999999999,0.6794089570495033,0.8013696452539741
instruct_sft,0.8,asch_zhu_unbiased_unanimous_neutral,400.0,0.7,0.6533618692890616,0.7428330744710662,0.05,0.0325971756266401,0.07596420091307252,0.6499999999999999,0.577397668375989,0.7102358988444261
instruct_sft,0.8,asch_zhu_unbiased_unanimous_plain,400.0,0.475,0.4265318481465433,0.5239437838834407,0.05,0.0325971756266401,0.07596420091307252,0.425,0.3505676472334708,0.49134660825680054
instruct_sft,0.8,asch_zhu_unbiased_unanimous_uncertain,400.0,0.5975,0.5487332989658665,0.6444117361171958,0.05,0.0325971756266401,0.07596420091307252,0.5475,0.472769098052794,0.6118145604905557
instruct_sft,0.8,authoritative_bias,400.0,0.5675,0.5185336742850802,0.6151821192339629,0.05,0.0325971756266401,0.07596420091307252,0.5175,0.4425694733720077,0.5825849436073228
instruct_sft,0.8,authority_zhu_unbiased_trust,400.0,0.4725,0.4240683265333157,0.5214548686996666,0.05,0.0325971756266401,0.07596420091307252,0.4225,0.3481041256202432,0.4888576930730265
instruct_sft,0.8,authority_zhu_unbiased_trust_da,400.0,0.4375,0.3897069912730114,0.4864820888019487,0.05,0.0325971756266401,0.07596420091307252,0.3875,0.3137427903599389,0.4538849131753086
instruct_sft,1.0,asch_history_5,400.0,0.5525,0.5035012013389867,0.6004999713980469,0.055,0.036598221864059276,0.08186802826965653,0.4975,0.4216331730693301,0.5639017495339876
instruct_sft,1.0,asch_zhu_unbiased_da,400.0,0.355,0.30968822623349224,0.4030704395404151,0.055,0.036598221864059276,0.08186802826965653,0.3,0.2278201979638357,0.36647221767635585
instruct_sft,1.0,asch_zhu_unbiased_diverse_plain,400.0,0.16,0.12733221459300603,0.19913638101477682,0.055,0.036598221864059276,0.08186802826965653,0.10500000000000001,0.045464186323349504,0.16253815915071754
instruct_sft,1.0,asch_zhu_unbiased_qd,400.0,0.3675,0.32172062764064313,0.41580022211827217,0.055,0.036598221864059276,0.08186802826965653,0.3125,0.2398525993709866,0.3792020002542129
instruct_sft,1.0,asch_zhu_unbiased_unanimous_confident,400.0,0.7775,0.7342081120211835,0.8155123724459937,0.055,0.036598221864059276,0.08186802826965653,0.7224999999999999,0.652340083751527,0.7789141505819345
instruct_sft,1.0,asch_zhu_unbiased_unanimous_neutral,400.0,0.62,0.5715036398060113,0.6662133264500655,0.055,0.036598221864059276,0.08186802826965653,0.565,0.4896356115363547,0.6296151045860062
instruct_sft,1.0,asch_zhu_unbiased_unanimous_plain,400.0,0.415,0.36774522964195816,0.46387191925998755,0.055,0.036598221864059276,0.08186802826965653,0.36,0.28587720137230166,0.4272736973959283
instruct_sft,1.0,asch_zhu_unbiased_unanimous_uncertain,400.0,0.5575,0.5085070928349432,0.6053989534960934,0.055,0.036598221864059276,0.08186802826965653,0.5025,0.42663906456528666,0.5688007316320342
instruct_sft,1.0,authoritative_bias,400.0,0.5175,0.4685967396420818,0.5660703179369293,0.055,0.036598221864059276,0.08186802826965653,0.46249999999999997,0.38672871137242526,0.52947209607287
instruct_sft,1.0,authority_zhu_unbiased_trust,400.0,0.4725,0.4240683265333157,0.5214548686996666,0.055,0.036598221864059276,0.08186802826965653,0.4175,0.34220029826365916,0.48485664683560736
instruct_sft,1.0,authority_zhu_unbiased_trust_da,400.0,0.435,0.3872618167504356,0.4839748265275229,0.055,0.036598221864059276,0.08186802826965653,0.38,0.305393788480779,0.44737660466346363
think,0.0,asch_zhu_unbiased_unanimous_confident,400.0,0.2925,0.25006128808159916,0.3388864577672683,0.06,0.0406476805246611,0.0877234432030579,0.23249999999999998,0.16233784487854125,0.29823877724260717
think,0.0,authoritative_bias,400.0,0.21,0.17293709734247628,0.2525802342053385,0.06,0.0406476805246611,0.0877234432030579,0.15,0.08521365413941838,0.21193255368067737
think,0.0,authority_zhu_unbiased_trust,400.0,0.265,0.22413301235879635,0.31033792872305355,0.06,0.0406476805246611,0.0877234432030579,0.20500000000000002,0.13640956915573843,0.26969024819839243
think,0.6,asch_zhu_unbiased_unanimous_confident,400.0,0.245,0.20540805053884156,0.28944339616699555,0.0825,0.059345516507342,0.11359753839339136,0.16249999999999998,0.0918105121454502,0.23009787965965356
think,0.6,authoritative_bias,400.0,0.2825,0.24060954581038724,0.3285284528504738,0.0825,0.059345516507342,0.11359753839339136,0.19999999999999996,0.12701200741699586,0.2691829363431318
think,0.6,authority_zhu_unbiased_trust,400.0,0.3125,0.26904080101876354,0.35952643920611665,0.0825,0.059345516507342,0.11359753839339136,0.22999999999999998,0.15544326262537217,0.30018092269877467
think_dpo,0.0,asch_zhu_unbiased_unanimous_confident,400.0,0.285,0.24297004043196901,0.33112039502589363,0.08,0.057235397942962354,0.11075522016076943,0.20499999999999996,0.13221482027119957,0.2738849970829313
think_dpo,0.0,authoritative_bias,400.0,0.2775,0.23589351571381517,0.3233396093530428,0.08,0.057235397942962354,0.11075522016076943,0.1975,0.12513829555304573,0.26610421141008045
think_dpo,0.0,authority_zhu_unbiased_trust,400.0,0.275,0.2335380071267212,0.32074268114313514,0.08,0.057235397942962354,0.11075522016076943,0.195,0.12278278696595178,0.2635072832001728
think_dpo,0.6,asch_zhu_unbiased_unanimous_confident,400.0,0.29,0.24769592405093643,0.3362993850009294,0.08,0.057235397942962354,0.11075522016076943,0.20999999999999996,0.136940703890167,0.27906398705796703
think_dpo,0.6,authoritative_bias,400.0,0.275,0.2335380071267212,0.32074268114313514,0.08,0.057235397942962354,0.11075522016076943,0.195,0.12278278696595178,0.2635072832001728
think_dpo,0.6,authority_zhu_unbiased_trust,400.0,0.275,0.2335380071267212,0.32074268114313514,0.08,0.057235397942962354,0.11075522016076943,0.195,0.12278278696595178,0.2635072832001728
think_sft,0.0,asch_zhu_unbiased_unanimous_confident,400.0,0.3225,0.27856718806945857,0.36980979934342806,0.085,0.061462653163424086,0.11643283853431088,0.2375,0.1621343495351477,0.308347146180004
think_sft,0.0,authoritative_bias,400.0,0.265,0.22413301235879635,0.31033792872305355,0.085,0.061462653163424086,0.11643283853431088,0.18,0.10770017382448546,0.24887527555962946
